,Virginia,California,Florida,New Jersey,Michigan,Washington,Colorado,Arizona,New York,North Carolina,New Hampshire,Utah,Pennsylvania,Texas,Connecticut,Kansas,Georgia,South Dakota,Alaska,Wyoming,West Virginia,New Mexico,Tennessee,Arkansas,Maryland,Hawaii,Alabama,Maine,Delaware,Indiana,Montana,Idaho,Nevada,Mississippi,Kentucky,Minnesota,Vermont,Massachusetts,the District of Columbia,Illinois,Nebraska,Oklahoma,Rhode Island,Oregon,Iowa,Ohio,North Dakota,Missouri,Wisconsin,South Carolina,Louisiana
2016-03-01,238405.83227894365,427519.60728877084,189964.97901306688,302589.51412003586,129294.74375336985,292046.80730563216,300951.1718676123,210607.32692315103,283866.0591118286,163100.82516136536,227964.7205421049,249848.20013428983,159937.91017123137,170353.99398471546,234645.2713049272,127591.68981158762,156011.94883079533,171695.53264092308,270360.45819550584,228063.34761967856,108110.29848342197,167315.2105555914,153277.71238912595,126394.42064018403,275292.5903230805,530257.5268233109,133337.9969312544,188139.2352153304,236710.61169193973,123926.1916090948,225861.3603291524,189881.7931706564,217921.61388230327,124930.86502443855,113675.73130583596,198093.77737891328,222609.85124184904,346987.7151572534,494187.24069982354,165095.48882600782,143480.2995647261,118260.047889706,236998.95101859455,278064.5113879191,135832.72471084984,122936.31311889597,218043.6525648,135600.5334583024,160778.61374243104,155362.77922551098,166747.19815371744
2016-04-01,238431.4265927791,431964.1145583699,191269.68753116764,302918.5066646325,129937.58370817149,294375.2941256814,303729.44431722973,211471.38622966292,284428.3221009832,163552.57286650207,228330.9522416234,251360.872283828,159930.84341446112,171194.4447692637,234572.2129900091,127717.10156186395,156719.78392540963,172025.12746065095,270502.28745083243,228129.88383904813,107924.4402820239,167771.8302170923,153851.09303880212,126571.97581669227,275249.3241787133,532282.3745723095,133676.11654744076,188616.86988895983,237556.85491602364,124390.87050298326,226295.8579291895,191201.25063001318,219336.84629255164,125000.28939244479,113872.28964592639,199247.05794592132,222236.32796139395,348514.0402197979,495186.78914728295,165657.06079618825,143960.79848601305,118938.15433837578,237815.39073281703,280699.33223208424,135932.95509231294,123236.58890191652,217471.74607887282,135863.99260158808,161380.23556163628,155782.51565332044,166832.6903071368
2016-05-01,238460.57935634596,434912.3454200605,192560.80943483082,303490.70244337025,130632.36863976391,296610.8760060678,306464.31561345886,212210.06652343305,285290.9552571606,163959.27851252613,229229.55634214764,253072.5114157521,160124.25544899786,172005.50415747953,234853.7751552139,127825.12681702555,157407.0339295996,172391.6434397084,270928.607636851,228109.6752197964,107705.07422377,168449.77494846168,154372.12507689383,126742.56442476534,275432.9174895729,534018.6433158889,133879.92676560118,189328.12053931874,238427.89245233394,124898.79071572876,226597.36429035082,192654.0463480586,220636.01046229945,125105.25201460546,114140.14582348097,200149.79174881265,222490.21004653734,350210.75793459197,495848.75654958026,166205.5924153013,144343.58105132784,119490.49473530713,238935.1623096514,283520.55167478975,135802.21234878115,123430.24000962135,216971.01605934463,136215.24666924102,161994.29935949584,156162.5781608183,166889.22309342318
2016-06-01,238747.18269115614,437517.6210536884,193941.03201115786,304336.8489216285,131527.3525148029,298885.3661644071,309037.01397899445,213053.65692788278,286628.7811670184,164568.07751943902,230462.21922254714,255037.68285437836,160617.3961121091,172972.28703796564,235152.1143893425,128083.97329155268,158151.62657482552,172912.99133374577,271545.26570532174,228186.97341637834,107609.94255429186,169179.59295704123,155037.9150506575,127072.9481888336,276110.4992903235,535611.1047551214,134209.97619207224,190500.08487350008,239670.23687386586,125570.72458507004,227008.06835196912,194160.2546529077,222081.29558391776,125495.33159009687,114684.79885055144,201009.7280682861,223457.84088618564,351998.77140038594,496620.5634637149,166877.6159329697,144835.73229024213,119970.79414821835,240336.1821703819,286347.86730415624,135894.38507571816,123813.17983763653,216861.82370672355,136779.749512326,162678.92316768973,156727.296032441,167158.4584625382
2016-07-01,239025.66341614534,438470.46862562053,195152.58956908828,304964.2451159098,132042.1226558102,300835.7265623254,311171.50239185616,213948.6004579391,287728.59669235715,165068.82654181475,231356.26362502816,256777.49924806654,161002.67620418765,173778.20101611328,235267.253915588,128191.76937675926,158562.19663958467,173381.32446929673,271690.64727738063,228058.8475534952,107418.70160359686,169525.12303869173,155685.75881418126,127234.51620164524,276724.7733533243,538092.9872433548,134273.46957720618,191412.64703428812,240550.21287989992,126086.09198568917,227348.62966469768,195404.6031526022,223068.22702944835,125825.78102441481,115066.13824827746,201544.21828617805,224238.18725510372,353311.04502372694,497349.5313162473,167181.01751788534,145240.04644124096,120265.56520093621,241623.64131763126,288810.0814828391,135911.9590194056,124059.58573604668,216516.71122854424,137233.37483899677,162965.04343894057,157177.87063096635,166995.64710872967
2016-08-01,239372.75217397916,438170.5238948181,196407.91275738497,305363.8150168019,132503.18779025585,302601.5266500738,312890.6919533224,214796.91625654208,288515.6830737095,165734.06530446696,231857.75937749058,258252.12963490095,161389.33875667537,174561.82104094521,235275.9514478148,128287.60331411473,158908.4702577167,173786.14364169558,271478.19475373,227654.7574045025,107258.58924110893,169667.04783777898,156517.7023050687,127558.34070981445,276979.617375986,540953.8606529176,134442.22344369648,192161.1404291487,241450.2587532679,126563.65327101568,227529.69823266074,196473.31307453223,223594.7700599205,126057.06658602228,115451.25779893693,202123.8160653049,224752.47003762177,354218.4868480815,498276.9218551745,167376.81294117248,145633.69603908647,120497.76168510923,242654.72279927062,290946.37374758447,136069.96703846802,124327.09628163953,215628.45534059405,137572.96892761122,163321.71930176148,157732.0430228602,166938.6552267785
2016-09-01,239853.13232766217,436730.61757878837,197818.043440704,305520.1023040752,132974.5431445137,304407.88966567814,314478.3348127624,215922.4072574138,289121.3795576855,166557.1092360009,232300.27983945984,259592.72089017543,161877.14986907176,175457.79873971536,235276.4272402689,128450.77516341495,159402.72840003425,174314.4658628532,271708.98943372193,227054.7314007877,107331.69170114862,169691.62915121764,157564.35072650833,127945.6934958404,277306.243554376,544068.656670628,134733.33624932368,192906.97580225114,242059.16163936918,127101.41623343393,227682.4834703176,197615.3400900499,224096.32574047238,126257.00877461526,115873.21084648777,202881.93900781134,225068.8911480533,355455.0181908162,499153.6142987141,167543.4729422091,146115.2490432262,120722.94685470762,243838.7462975137,292882.2723434787,136394.7795437807,124650.31233117328,214627.33805843478,137948.90352727714,163883.26273413116,158438.08122221188,166785.14277919207
2016-10-01,240649.15386447322,436403.2913012728,199386.71733760685,305785.13013151503,133658.74652469988,306577.19634885533,316346.3277351874,217039.03072122787,289964.7559686865,167592.3819519867,233038.6319954401,260995.57984007744,162497.9183299337,176445.83410477007,235667.00522665004,128814.29962411748,160150.51619905944,174906.53290372316,272060.18557883165,226796.23551392913,107451.03847010183,170077.1819923507,158859.3364368172,128520.98472428128,277962.6104823886,547022.631556997,135226.0518637888,193871.50810358254,242970.56428249797,127772.64732906259,227935.89637502935,198910.68104565298,224748.1760020405,126341.62369057805,116522.64473934159,203883.15565958057,225498.38482805263,357276.2457117753,500905.44859811553,168060.36155464218,146733.47727735675,121115.22372092323,244997.39674094203,295059.2712318869,136983.8231398541,125168.79545680324,213857.5508279658,138531.44023430176,164832.1325639139,159343.05689394774,166998.2244789235
2016-11-01,241646.50169363045,437442.09555303847,200822.62578877443,306194.98734665365,134450.34532832063,309176.9381475731,318788.2007785474,218184.8303148205,291267.73415938276,168606.9729361046,234196.0634391583,262505.6575753892,163066.02694932808,177557.46860394918,236180.68700654502,129401.12461085897,161060.9315859405,175539.9800886555,272675.0661702659,226865.77425722522,107565.65247987212,170563.83738785706,160301.87689864018,128979.37239955478,279188.674446474,549737.3569954792,135711.15855843763,195085.084990236,243775.05402868186,128460.12759623112,228695.65129875895,200378.58405797812,225944.3470216591,126402.80674301938,117185.52857166094,205099.8282890427,226258.79675365574,359749.7818908901,503966.14251193794,168710.0552547724,147478.10330932637,121380.34241451824,246544.68006666575,297523.42470890866,137567.75828032556,125729.58028072598,213510.9486837264,139317.83115756122,165883.226219497,160236.45859443088,166931.1245146896
2016-12-01,242709.62395778953,439949.5583649568,202013.4724637453,307160.34501825395,135357.5764207314,312242.1855717026,321666.1847068625,219233.55321331797,293067.1041627694,169568.12110463134,235726.5984824069,264124.7543796623,163707.0908540735,178625.64490825633,237020.0590296859,130029.3141297708,162033.24327591286,176147.40578082597,273066.99128591904,227268.0483195403,107581.36195289581,171035.68195214268,161733.16588446088,129352.480029783,280585.21035299427,552461.8969058334,136201.13840461217,196392.73630681811,244886.8643398271,129139.10571585932,229824.08322990616,201905.01383546906,227319.64875224567,126424.90535468764,117747.02503397172,206441.12947064242,227383.50822007866,362230.98747939384,507839.4535679622,169629.10115299732,148163.2076670099,121465.14222104102,248136.41695173303,300325.8208125445,138009.92407999566,126327.65861177468,213354.17717098747,140158.56084606505,166943.56362891695,160977.56502112286,166906.40397686278
2017-01-01,243724.24191641924,444693.0528875109,203056.9137078384,308062.2715623237,136343.4469008112,315524.52107612154,324458.18232437316,220493.6149971451,294716.62172119046,170411.0784083815,237299.47664968413,265912.6352651134,164267.86331183554,179676.6076548613,237536.8621826947,130672.3938659746,162960.74226206273,176709.34989294564,273270.6819872855,227619.22638651743,107575.91121357132,171048.77065039435,162911.55622382596,129652.09938040232,281935.0572478382,555004.749703335,136623.7051357049,197484.8293243881,246055.0221367651,129663.9506882037,230944.726292395,203433.14222065647,229057.83761949674,126552.93254359304,118205.9905539212,207903.95366052244,228715.86703678776,364469.98353085684,510661.0632153963,170564.98850361822,148803.2383558547,121418.25925470714,249847.51758219965,302961.9733326642,138404.91667623355,126898.95239696682,213148.21788105075,140984.52503524369,167901.7776047866,161433.9156473314,166513.8635667561
2017-02-01,244688.67619695942,450935.22080141306,204224.73981669697,309023.06747002964,137317.3242511961,319034.1512107078,327425.46451848705,221953.76498754334,296457.8800763175,171159.38603951168,238807.87554409044,267999.0941359625,164764.8769423646,180614.93864880805,237904.58689588998,131162.18542765162,163932.71038714456,177296.13432313572,273046.9521467376,227745.56577594345,107719.16014282456,171132.85841327303,163719.9334172509,129893.77807901171,283189.6737112947,557115.3604877035,136923.8508721567,198409.32014552885,247502.11276660874,130029.09761633677,232076.72850042887,205104.90558540882,231314.9896355361,126788.40287467981,118605.87479366148,209476.00620690934,229739.10709252697,366391.0457730245,512347.17508345767,171589.22107625275,149372.21489664912,121600.08554523009,251424.91793275715,305554.62818480044,138795.21260955764,127414.65676761408,213177.27170899612,141827.1278416959,168660.55679935333,161799.71040853942,166223.81781603198
2017-03-01,245519.6341974735,457714.570033947,205588.08830914964,309779.17488411727,138333.6955843155,322568.94338596397,330417.3180188747,223538.6889223852,297994.8214855862,171873.28066357505,240227.91426042526,270341.49019298755,165145.31100651273,181615.55084280597,238248.3946441682,131586.83937745725,164922.91888079586,177922.3345963092,272503.5042266008,227745.01496075632,107927.60261215577,171425.2696975477,164389.80077632668,130185.91091830186,284194.87800757267,559649.4618311843,137108.98286324018,199294.48533096036,248799.00162998983,130382.08815357446,233140.430690611,206766.07973871566,233848.41751156127,127006.1771598342,119017.03786090988,211053.0733591339,230730.35845960493,368494.1657022501,513347.42649635504,172683.93064047844,150064.88834579327,121928.76774118618,253029.9573136496,308021.0891799368,139125.06627319558,127931.39571628936,213155.30075078426,142639.1479709495,169410.4189148909,162173.71123640318,165849.50639208654
2017-04-01,246345.9701581993,463251.08376896614,207036.56778276732,311019.0505284264,139314.24804510493,326058.7231688635,333493.46863976907,224984.85274474835,300065.7195003813,172750.46714103533,241909.48138667774,272719.98600885796,165587.19928548255,182723.19271801307,239037.24401630057,132090.49860369865,165961.21569993155,178793.3408218606,272330.2965667895,227982.4743358117,108400.49011469983,172194.5214340346,165227.56488856048,130529.26892622265,285293.1156709159,562211.2275547603,137283.5882145417,200550.5725290487,249692.61914143644,130972.86171006231,234577.49719287385,208547.77156604177,236426.14535428185,127199.20595401472,119531.49325424717,212779.0022865611,231884.7725216441,370925.1632794914,515123.1709306079,173552.1722510726,150918.4445356635,122265.87258223038,254969.26012648994,310495.4509004188,139469.61380141848,128502.42855627714,213335.772539284,143431.12309944842,170219.50389295255,162874.88581744733,165602.481630424
